Log file open, 04/11/15 13:49:02
LogInit:Display: Running engine for game: Office1
LogInit: Version: 4.7.5-2503383+++depot+UE4-Releases+4.7
LogInit: API Version: 2455222
LogInit: Compiled (64-bit): Apr  6 2015 23:21:51
[2015.04.12-02.37.12:029][901]LogWorld: Game class is 'FirstPersonGameMode_C'
[2015.04.12-02.37.12:031][901]LogAIModule: Creating AISystem for world FirstPersonExampleMap
[2015.04.12-02.37.12:054][901]LogWorld: Bringing World /Game/FirstPersonBP/Maps/UEDPIE_0_FirstPersonExampleMap.FirstPersonExampleMap up for play (max tick rate 0) at 2015.04.11-22.37.12
[2015.04.12-02.37.12:055][901]LogWorld: Bringing up level for play took: 0.023873
[2015.04.12-02.37.12:059][901]PIE: Info Play in editor start time for /Game/FirstPersonBP/Maps/UEDPIE_0_FirstPersonExampleMap 0.187
[2015.04.12-02.37.23:457][389]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x000000BEB5DEA160
[2015.04.12-02.37.44:471][973]LogEditorViewport: Clicking on Actor (LMB): PointLight (PointLight3)
[2015.04.12-02.38.20:895][199]LogEditorViewport: Clicking on Actor (LMB): PointLight (PointLight5)
[2015.04.12-02.38.28:779][432]Cmd: DELETE
[2015.04.12-02.38.28:779][432]Cmd: ACTOR DELETE
[2015.04.12-02.38.28:780][432]LogEditorActor: Deleted Actor: PointLight
[2015.04.12-02.38.28:804][432]LogEditorActor: Deleted 1 Actors (0.025 secs)
[2015.04.12-02.38.30:423][489]LogEditorViewport: Clicking on Actor (LMB): PointLight (PointLight3)
[2015.04.12-02.38.35:744][667]Cmd: SELECT NONE
[2015.04.12-02.38.39:095][804]MapCheck: New page: Map Check
[2015.04.12-02.38.39:143][804]Cmd: MAP REBUILD ALLVISIBLE
[2015.04.12-02.38.39:143][804]LogEditorServer: Rebuildmap Clear paths rebuilt
[2015.04.12-02.38.39:231][804]LightingResults: New page: Lighting Build - Apr 11, 2015, 6:38:39 PM
[2015.04.12-02.38.43:754][804]LogStaticLightingSystem:Warning: No importance volume found, so the scene bounding box was used.  You can optimize your scene's quality and lighting build times by adding importance volumes.
[2015.04.12-02.38.43:754][804]LogStaticLightingSystem: Running Lightmass w/ ImmediateImport mode ENABLED
[2015.04.12-02.38.43:754][804]LogStaticLightingSystem: Running Lightmass w/ ImmediateProcess mode ENABLED
[2015.04.12-02.38.43:754][804]LogStaticLightingSystem: Running Lightmass w/ Sorting mode ENABLED
[2015.04.12-02.38.43:754][804]LogStaticLightingSystem: Running Lightmass w/ Mapping paddings ENABLED
[2015.04.12-02.38.43:754][804]LogStaticLightingSystem: Running Lightmass w/ Mapping debug paddings DISABLED
[2015.04.12-02.38.43:870][804]LogEditorBuildUtils: Build time 0:00:04
[2015.04.12-02.38.56:445][310]Job is a success!
[2015.04.12-02.38.56:966][311]LogTexture:Display: Building textures: HQ_Lightmap1_1 (AutoDXT)
[2015.04.12-02.38.57:784][311]LogTexture:Display: Building textures: LQ_Lightmap_1_4 (DXT1)
[2015.04.12-02.38.57:787][311]LogTexture:Display: Building textures: HQ_Lightmap1_4 (AutoDXT)
[2015.04.12-02.38.57:792][311]LogTexture:Display: Building textures: LQ_Lightmap_1_3 (DXT1)
[2015.04.12-02.38.57:997][311]LogTexture:Display: Building textures: HQ_Lightmap1_3 (AutoDXT)
[2015.04.12-02.38.58:260][311]LogTexture:Display: Building textures: LQ_Lightmap_0_2 (DXT1)
[2015.04.12-02.38.58:316][311]LogTexture:Display: Building textures: HQ_Lightmap0_2 (AutoDXT)
[2015.04.12-02.38.58:407][311]LogTexture:Display: Building textures: LQ_Lightmap_0_1 (DXT1)
[2015.04.12-02.38.59:615][311]LogTexture:Display: Building textures: ShadowMapTexture2D_60 (BGRA8)
[2015.04.12-02.38.59:977][311]LogTexture:Display: Building textures: ShadowMapTexture2D_61 (BGRA8)
[2015.04.12-02.39.00:012][311]LogTexture:Display: Building textures: ShadowMapTexture2D_62 (BGRA8)
[2015.04.12-02.39.00:052][311]Lightmass on GRAPHICSSERVER: 15.6 sec total, 160 ms importing, 97 ms setup, 555 ms photons, 14.8 sec processing, 0 ms extra exporting [133/133 mappings]. Threads: 1:43 min total, 1:06 min processing.
[2015.04.12-02.39.00:064][311]LogStaticLightingSystem: Illumination: 20.7 sec (3.23 sec encoding lightmaps)
[2015.04.12-02.39.00:064][311]LogStaticLightingSystem: Lightmap texture memory:  3.0 MB (1.7 MB streaming, 1.3 MB non-streaming), 8 textures
[2015.04.12-02.39.00:064][311]LogStaticLightingSystem: Shadowmap texture memory: 138.2 MB (90.2 MB streaming, 48.0 MB non-streaming), 55 textures
[2015.04.12-02.39.00:780][312]Cmd: MAP CHECK NOTIFYRESULTS
[2015.04.12-02.39.00:781][312]MapCheck: New page: FirstPersonExampleMap - Apr 11, 2015, 6:39:00 PM
[2015.04.12-02.39.00:906][312]MapCheck: Info Map check complete: 0 Error(s), 0 Warning(s), took 125.679ms to complete.
[2015.04.12-02.39.05:985][529]LogTexture:Warning: Failed to stream mip data from the derived data cache for /Game/FirstPersonBP/Maps/FirstPersonExampleMap.HQ_Lightmap0_3. Streaming mips will be recached.
[2015.04.12-02.39.06:018][529]LogTexture:Display: Building textures: HQ_Lightmap0_3 (AutoDXT)
[2015.04.12-02.39.10:019][669]BlueprintLog: New page: Pre-PIE auto-recompile
[2015.04.12-02.39.10:024][669]LogPlayLevel: [PIE] Compiling FirstPersonExampleMap before PIE...
[2015.04.12-02.39.10:118][669]LogPlayLevel: PIE:  Blueprint regeneration took 99 ms (1 blueprints)
[2015.04.12-02.39.10:118][669]PIE: New page: PIE session: FirstPersonExampleMap (Apr 11, 2015, 6:39:10 PM)
[2015.04.12-02.39.10:132][669]LogBlueprint:Warning: FMemberReference::ResolveMember (K2_SetActorLocation) bSelfContext == true, but no scope supplied!
[2015.04.12-02.39.10:132][669]LogBlueprint:Warning: FMemberReference::ResolveMember (K2_SetActorLocation) bSelfContext == true, but no scope supplied!
[2015.04.12-02.39.10:134][669]LogPlayLevel: PIE: StaticDuplicateObject took: (0.015842s)
[2015.04.12-02.39.10:135][669]LogPlayLevel: PIE: World Init took: (0.000704s)
[2015.04.12-02.39.10:135][669]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/FirstPersonBP/Maps/FirstPersonExampleMap.FirstPersonExampleMap to /Game/FirstPersonBP/Maps/UEDPIE_0_FirstPersonExampleMap.FirstPersonExampleMap (0.016749s)
[2015.04.12-02.39.10:177][669]LogWorld: Game class is 'FirstPersonGameMode_C'
[2015.04.12-02.39.10:179][669]LogAIModule: Creating AISystem for world FirstPersonExampleMap
[2015.04.12-02.39.10:202][669]LogWorld: Bringing World /Game/FirstPersonBP/Maps/UEDPIE_0_FirstPersonExampleMap.FirstPersonExampleMap up for play (max tick rate 0) at 2015.04.11-22.39.10
[2015.04.12-02.39.10:204][669]LogWorld: Bringing up level for play took: 0.023891
[2015.04.12-02.39.10:207][669]PIE: Info Play in editor start time for /Game/FirstPersonBP/Maps/UEDPIE_0_FirstPersonExampleMap 0.336
[2015.04.12-02.39.17:666][ 41]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x000000BEE395F600
[2015.04.12-02.40.54:911][175]LogUObjectGlobals:Warning: Failed to find object 'Object None.'
[2015.04.12-02.41.56:724][856]LogSavePackage: Save=533.637390ms
[2015.04.12-02.41.56:724][856]LogSavePackage: Moving '../../../../../Tyler/Documents/GitHub/Games/Sandbox/Offices/Office1/Saved/FirstPersonExampleMap_Auto69EC858FC4E789A232A7B529E20661879.tmp' to '../../../../../Tyler/Documents/GitHub/Games/Sandbox/Offices/Office1/Saved/Autosaves/Game/FirstPersonBP/Maps/FirstPersonExampleMap_Auto6.umap'
[2015.04.12-02.41.56:730][856]LogFileHelpers: Editor autosave (incl. sublevels) for '/Game/FirstPersonBP/Maps/FirstPersonExampleMap' took 0.633
[2015.04.12-02.41.56:730][856]LogFileHelpers: Editor autosave (incl. sublevels) for all levels took 0.633
[2015.04.12-02.44.48:240][645]BlueprintLog: New page: Compile FirstPersonExampleMap
[2015.04.12-02.44.48:347][645]BlueprintEditorCompileResults: Info [2147.53] Compile of FirstPersonExampleMap successful! [in 106 ms]
[2015.04.12-02.45.05:282][222]MapCheck: New page: Map Check
[2015.04.12-02.45.05:349][222]Cmd: MAP REBUILD ALLVISIBLE
[2015.04.12-02.45.05:349][222]LogEditorServer: Rebuildmap Clear paths rebuilt
[2015.04.12-02.45.05:435][222]LightingResults: New page: Lighting Build - Apr 11, 2015, 6:45:05 PM
[2015.04.12-02.45.09:954][222]LogStaticLightingSystem:Warning: No importance volume found, so the scene bounding box was used.  You can optimize your scene's quality and lighting build times by adding importance volumes.
[2015.04.12-02.45.09:955][222]LogStaticLightingSystem: Running Lightmass w/ ImmediateImport mode ENABLED
[2015.04.12-02.45.09:955][222]LogStaticLightingSystem: Running Lightmass w/ ImmediateProcess mode ENABLED
[2015.04.12-02.45.09:955][222]LogStaticLightingSystem: Running Lightmass w/ Sorting mode ENABLED
[2015.04.12-02.45.09:955][222]LogStaticLightingSystem: Running Lightmass w/ Mapping paddings ENABLED
[2015.04.12-02.45.09:955][222]LogStaticLightingSystem: Running Lightmass w/ Mapping debug paddings DISABLED
[2015.04.12-02.45.10:067][222]LogEditorBuildUtils: Build time 0:00:04
[2015.04.12-02.45.11:821][260]BlueprintLog: New page: Pre-PIE auto-recompile
[2015.04.12-02.45.11:833][260]LogPlayLevel: [PIE] Compiling FirstPersonExampleMap before PIE...
[2015.04.12-02.45.11:961][260]LogPlayLevel: PIE:  Blueprint regeneration took 139 ms (1 blueprints)
[2015.04.12-02.45.11:961][260]PIE: New page: PIE session: FirstPersonExampleMap (Apr 11, 2015, 6:45:11 PM)
[2015.04.12-02.45.11:989][260]LogBlueprint:Warning: FMemberReference::ResolveMember (K2_SetActorLocation) bSelfContext == true, but no scope supplied!
[2015.04.12-02.45.11:990][260]LogBlueprint:Warning: FMemberReference::ResolveMember (K2_SetActorLocation) bSelfContext == true, but no scope supplied!
[2015.04.12-02.45.11:990][260]LogBlueprint:Warning: FMemberReference::ResolveMember (K2_GetActorLocation) bSelfContext == true, but no scope supplied!
[2015.04.12-02.45.11:990][260]LogBlueprint:Warning: FMemberReference::ResolveMember (K2_GetActorLocation) bSelfContext == true, but no scope supplied!
[2015.04.12-02.45.11:995][260]LogPlayLevel: PIE: StaticDuplicateObject took: (0.033587s)
[2015.04.12-02.45.11:996][260]LogPlayLevel: PIE: World Init took: (0.000864s)
[2015.04.12-02.45.11:996][260]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/FirstPersonBP/Maps/FirstPersonExampleMap.FirstPersonExampleMap to /Game/FirstPersonBP/Maps/UEDPIE_0_FirstPersonExampleMap.FirstPersonExampleMap (0.034745s)
[2015.04.12-02.45.12:050][260]LogWorld: Game class is 'FirstPersonGameMode_C'
[2015.04.12-02.45.12:053][260]LogAIModule: Creating AISystem for world FirstPersonExampleMap
[2015.04.12-02.45.12:084][260]LogWorld: Bringing World /Game/FirstPersonBP/Maps/UEDPIE_0_FirstPersonExampleMap.FirstPersonExampleMap up for play (max tick rate 0) at 2015.04.11-22.45.12
[2015.04.12-02.45.12:086][260]LogWorld: Bringing up level for play took: 0.031825
[2015.04.12-02.45.12:090][260]PIE: Info Play in editor start time for /Game/FirstPersonBP/Maps/UEDPIE_0_FirstPersonExampleMap 0.218
[2015.04.12-02.45.23:228][790]Job is a success!
[2015.04.12-02.45.32:799][233]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x000000BEE424B600
[2015.04.12-02.45.34:926][296]LogEditorViewport: Clicking on Actor (LMB): StaticMeshActor (SlidingDoor)
[2015.04.12-02.46.11:986][367]Cmd: SELECT NONE
[2015.04.12-02.46.14:973][433]LogSavePackage: Save=497.803833ms
[2015.04.12-02.46.14:973][433]LogSavePackage: Moving '../../../../../Tyler/Documents/GitHub/Games/Sandbox/Offices/Office1/Saved/FirstPersonExampleMapB0F545704FE5F4A7C56FEBB9B6C8E5B3.tmp' to '../../../../../Tyler/Documents/GitHub/Games/Sandbox/Offices/Office1/Content/FirstPersonBP/Maps/FirstPersonExampleMap.umap'
[2015.04.12-02.46.15:002][433]LogFileHelpers: Saving map 'FirstPersonExampleMap' took 0.672
[2015.04.12-02.46.38:097][289]LogTexture:Display: Building textures: HQ_Lightmap0_1 (AutoDXT)
[2015.04.12-02.46.38:920][289]LogTexture:Display: Building textures: LQ_Lightmap_0_4 (DXT1)
[2015.04.12-02.46.38:924][289]LogTexture:Display: Building textures: HQ_Lightmap0_4 (AutoDXT)
[2015.04.12-02.46.38:929][289]LogTexture:Display: Building textures: LQ_Lightmap_0_3 (DXT1)
[2015.04.12-02.46.39:111][289]LogTexture:Display: Building textures: HQ_Lightmap0_3 (AutoDXT)
[2015.04.12-02.46.39:398][289]LogTexture:Display: Building textures: LQ_Lightmap_0_2 (DXT1)
[2015.04.12-02.46.39:455][289]LogTexture:Display: Building textures: HQ_Lightmap0_2 (AutoDXT)
[2015.04.12-02.46.39:546][289]LogTexture:Display: Building textures: LQ_Lightmap_1_1 (DXT1)
[2015.04.12-02.46.40:743][289]LogTexture:Display: Building textures: ShadowMapTexture2D_63 (BGRA8)
[2015.04.12-02.46.41:115][289]LogTexture:Display: Building textures: ShadowMapTexture2D_64 (BGRA8)
[2015.04.12-02.46.41:150][289]LogTexture:Display: Building textures: ShadowMapTexture2D_65 (BGRA8)
[2015.04.12-02.46.41:199][289]Lightmass on GRAPHICSSERVER: 1:30 min total, 186 ms importing, 97 ms setup, 521 ms photons, 1:29 min processing, 0 ms extra exporting [133/133 mappings]. Threads: 10:26 min total, 1:08 min processing.
[2015.04.12-02.46.41:212][289]LogStaticLightingSystem: Illumination: 21.3 sec (3.24 sec encoding lightmaps)
[2015.04.12-02.46.41:212][289]LogStaticLightingSystem: Lightmap texture memory:  3.0 MB (1.7 MB streaming, 1.3 MB non-streaming), 8 textures
[2015.04.12-02.46.41:212][289]LogStaticLightingSystem: Shadowmap texture memory: 151.5 MB (100.9 MB streaming, 50.7 MB non-streaming), 58 textures
[2015.04.12-02.46.42:007][290]Cmd: MAP CHECK NOTIFYRESULTS
[2015.04.12-02.46.42:007][290]MapCheck: New page: FirstPersonExampleMap - Apr 11, 2015, 6:46:42 PM
[2015.04.12-02.46.42:126][290]MapCheck: Info Map check complete: 0 Error(s), 0 Warning(s), took 118.875ms to complete.
[2015.04.12-02.46.51:171][536]LogSavePackage: Save=696.047119ms
[2015.04.12-02.46.51:171][536]LogSavePackage: Moving '../../../../../Tyler/Documents/GitHub/Games/Sandbox/Offices/Office1/Saved/FirstPersonExampleMapF9665AEB4B6191AD833510AB10A4FCF8.tmp' to '../../../../../Tyler/Documents/GitHub/Games/Sandbox/Offices/Office1/Content/FirstPersonBP/Maps/FirstPersonExampleMap.umap'
[2015.04.12-02.46.51:198][536]LogFileHelpers: Saving map 'FirstPersonExampleMap' took 0.868
[2015.04.12-02.46.51:784][537]Cmd: QUIT_EDITOR
[2015.04.12-02.46.52:085][537]LogExit: Preparing to exit.
[2015.04.12-02.46.52:665][537]LogExit: Editor shut down
[2015.04.12-02.46.52:665][537]LogExit: Transaction tracking system shut down
[2015.04.12-02.46.52:666][537]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x000000BE817FF880
[2015.04.12-02.46.52:667][537]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x000000BE837DBBA0
[2015.04.12-02.46.52:668][537]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x000000BE8B45E480
[2015.04.12-02.46.52:669][537]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x000000BE8482ADE0
[2015.04.12-02.46.52:669][537]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x000000BEB8216CA0
[2015.04.12-02.46.52:669][537]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x000000BEB8216DE0
[2015.04.12-02.46.52:669][537]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x000000BEA609BB00
[2015.04.12-02.46.52:756][537]LogExit: Object subsystem successfully closed.
[2015.04.12-02.46.52:813][537]LogModuleManager: Shutting down and abandoning module NewLevelDialog (178)
[2015.04.12-02.46.52:813][537]LogModuleManager: Shutting down and abandoning module CrashTracker (177)
[2015.04.12-02.46.52:813][537]LogModuleManager: Shutting down and abandoning module SuperSearch (176)
[2015.04.12-02.46.52:813][537]LogModuleManager: Shutting down and abandoning module SceneOutliner (175)
[2015.04.12-02.46.52:813][537]LogModuleManager: Shutting down and abandoning module EditorWidgets (174)
[2015.04.12-02.46.52:813][537]LogModuleManager: Shutting down and abandoning module CollectionManager (173)
[2015.04.12-02.46.52:813][537]LogModuleManager: Shutting down and abandoning module StatsViewer (172)
[2015.04.12-02.46.52:813][537]LogModuleManager: Shutting down and abandoning module FoliageEdit (171)
[2015.04.12-02.46.52:813][537]LogModuleManager: Shutting down and abandoning module LandscapeEditor (170)
[2015.04.12-02.46.52:813][537]LogModuleManager: Shutting down and abandoning module MeshPaint (169)
[2015.04.12-02.46.52:813][537]LogModuleManager: Shutting down and abandoning module ActorPickerMode (168)
[2015.04.12-02.46.52:813][537]LogModuleManager: Shutting down and abandoning module GeometryMode (167)
[2015.04.12-02.46.52:813][537]LogModuleManager: Shutting down and abandoning module TextureAlignMode (166)
[2015.04.12-02.46.52:813][537]LogModuleManager: Shutting down and abandoning module BspMode (165)
[2015.04.12-02.46.52:813][537]LogModuleManager: Shutting down and abandoning module PlacementMode (164)
[2015.04.12-02.46.52:813][537]LogModuleManager: Shutting down and abandoning module AutomationWorker (163)
[2015.04.12-02.46.52:813][537]LogModuleManager: Shutting down and abandoning module CharacterAI (162)
[2015.04.12-02.46.52:813][537]LogModuleManager: Shutting down and abandoning module SmartSnapping (161)
[2015.04.12-02.46.52:813][537]LogModuleManager: Shutting down and abandoning module ViewportSnapping (160)
[2015.04.12-02.46.52:813][537]LogModuleManager: Shutting down and abandoning module LogVisualizer (159)
[2015.04.12-02.46.52:813][537]LogModuleManager: Shutting down and abandoning module GameProjectGeneration (158)
[2015.04.12-02.46.52:814][537]LogModuleManager: Shutting down and abandoning module IntroTutorials (157)
[2015.04.12-02.46.52:814][537]LogModuleManager: Shutting down and abandoning module EditorLiveStreaming (156)
[2015.04.12-02.46.52:814][537]LogModuleManager: Shutting down and abandoning module HardwareTargeting (155)
[2015.04.12-02.46.52:814][537]LogModuleManager: Shutting down and abandoning module DeviceProfileEditor (154)
[2015.04.12-02.46.52:814][537]LogModuleManager: Shutting down and abandoning module UndoHistory (153)
[2015.04.12-02.46.52:814][537]LogModuleManager: Shutting down and abandoning module GameplayTagsEditor (152)
[2015.04.12-02.46.52:814][537]LogModuleManager: Shutting down and abandoning module UserFeedback (151)
[2015.04.12-02.46.52:814][537]LogModuleManager: Shutting down and abandoning module XmlParser (150)
[2015.04.12-02.46.52:814][537]LogModuleManager: Shutting down and abandoning module Blutility (149)
[2015.04.12-02.46.52:814][537]LogModuleManager: Shutting down and abandoning module IOSPlatformEditor (148)
[2015.04.12-02.46.52:814][537]LogModuleManager: Shutting down and abandoning module IOSRuntimeSettings (147)
[2015.04.12-02.46.52:814][537]LogModuleManager: Shutting down and abandoning module AndroidDeviceDetection (146)
[2015.04.12-02.46.53:191][537]LogModuleManager: Shutting down and abandoning module AndroidPlatformEditor (145)
[2015.04.12-02.46.53:191][537]LogModuleManager: Shutting down and abandoning module AndroidRuntimeSettings (144)
[2015.04.12-02.46.53:191][537]LogModuleManager: Shutting down and abandoning module ProjectTargetPlatformEditor (143)
[2015.04.12-02.46.53:191][537]LogModuleManager: Shutting down and abandoning module ProjectSettingsViewer (142)
[2015.04.12-02.46.53:191][537]LogModuleManager: Shutting down and abandoning module InputBindingEditor (141)
[2015.04.12-02.46.53:191][537]LogModuleManager: Shutting down and abandoning module EditorSettingsViewer (140)
[2015.04.12-02.46.53:191][537]LogModuleManager: Shutting down and abandoning module SettingsEditor (139)
[2015.04.12-02.46.53:191][537]LogModuleManager: Shutting down and abandoning module ProjectLauncher (138)
[2015.04.12-02.46.53:191][537]LogModuleManager: Shutting down and abandoning module SessionFrontend (137)
[2015.04.12-02.46.53:191][537]LogModuleManager: Shutting down and abandoning module ProfilerClient (136)
[2015.04.12-02.46.53:191][537]LogModuleManager: Shutting down and abandoning module TargetDeviceServices (135)
[2015.04.12-02.46.53:191][537]LogModuleManager: Shutting down and abandoning module DeviceManager (134)
[2015.04.12-02.46.53:191][537]LogModuleManager: Shutting down and abandoning module AutomationController (133)
[2015.04.12-02.46.53:191][537]LogModuleManager: Shutting down and abandoning module AutomationWindow (132)
[2015.04.12-02.46.53:191][537]LogModuleManager: Shutting down and abandoning module Layers (131)
[2015.04.12-02.46.53:191][537]LogModuleManager: Shutting down and abandoning module ComponentVisualizers (130)
[2015.04.12-02.46.53:191][537]LogModuleManager: Shutting down and abandoning module DetailCustomizations (129)
[2015.04.12-02.46.53:191][537]LogModuleManager: Shutting down and abandoning module PackagesDialog (128)
[2015.04.12-02.46.53:192][537]LogModuleManager: Shutting down and abandoning module AssetRegistry (127)
[2015.04.12-02.46.53:262][537]LogModuleManager: Shutting down and abandoning module Persona (126)
[2015.04.12-02.46.53:262][537]LogModuleManager: Shutting down and abandoning module SlateReflector (125)
[2015.04.12-02.46.53:262][537]LogModuleManager: Shutting down and abandoning module LevelEditor (124)
