Log file open, 04/10/15 23:22:19
LogInit:Display: Running engine for game: OpenWorld1
LogInit: Version: 4.7.5-2503383+++depot+UE4-Releases+4.7
LogInit: API Version: 2455222
LogInit: Compiled (64-bit): Apr  6 2015 23:21:51
[2015.04.11-04.36.09:970][313]LogEditorViewport: Clicking on Actor (LMB): StaticMeshActor (Floor)
[2015.04.11-04.36.10:874][322]LogEditorViewport: Clicking on Actor (LMB): StaticMeshActor (SM_MatPreviewMesh_02)
[2015.04.11-04.36.26:574][460]LogSynthBenchmark:Display: FSynthBenchmark (V0.95):  requested WorkScale=1.00
[2015.04.11-04.36.26:574][460]LogSynthBenchmark:Display: ===============
[2015.04.11-04.36.26:574][460]LogSynthBenchmark:Display: Main Processor:
[2015.04.11-04.36.26:619][460]LogSynthBenchmark:Display:          ... 0.022910 s/Run 'RayIntersect'
[2015.04.11-04.36.26:619][460]LogSynthBenchmark:Display:          ... 0.022366 s/Run 'Fractal'
[2015.04.11-04.36.26:619][460]LogSynthBenchmark:Display: 
[2015.04.11-04.36.26:619][460]LogSynthBenchmark:Display:   CompiledTarget_x_Bits: 64
[2015.04.11-04.36.26:619][460]LogSynthBenchmark:Display:   UE_BUILD_SHIPPING: 0
[2015.04.11-04.36.26:619][460]LogSynthBenchmark:Display:   UE_BUILD_TEST: 0
[2015.04.11-04.36.26:619][460]LogSynthBenchmark:Display:   UE_BUILD_DEBUG: 0
[2015.04.11-04.36.26:619][460]LogSynthBenchmark:Display:   TotalPhysicalGBRam: 16
[2015.04.11-04.36.26:619][460]LogSynthBenchmark:Display:   NumberOfCores (physical): 4
[2015.04.11-04.36.26:619][460]LogSynthBenchmark:Display:   NumberOfCores (logical): 8
[2015.04.11-04.36.26:619][460]LogSynthBenchmark:Display:   CPU Perf Index 0: 111.8
[2015.04.11-04.36.26:619][460]LogSynthBenchmark:Display:   CPU Perf Index 1: 127.9
[2015.04.11-04.36.26:619][460]LogSynthBenchmark:Display:  
[2015.04.11-04.36.26:619][460]LogSynthBenchmark:Display: Graphics:
[2015.04.11-04.36.26:619][460]LogSynthBenchmark:Display:   Adapter Name: 'AMD Radeon HD 5700 Series'
[2015.04.11-04.36.26:619][460]LogSynthBenchmark:Display:   (On Optimus the name might be wrong, memory should be ok)
[2015.04.11-04.36.26:619][460]LogSynthBenchmark:Display:   Vendor Id: 0x1002
[2015.04.11-04.36.26:619][460]LogSynthBenchmark:Display:   GPU Memory: 1006/0/7936 MB
[2015.04.11-04.36.26:661][460]LogSynthBenchmark:Display:   GPU first test: 0.01s
[2015.04.11-04.36.26:661][460]LogSynthBenchmark:Display:          ... 1.086 GigaPix/s, Confidence=100% 'ALUHeavyNoise' (likely to be very inaccurate)
[2015.04.11-04.36.26:661][460]LogSynthBenchmark:Display:          ... 1.026 GigaPix/s, Confidence=100% 'TexHeavy' (likely to be very inaccurate)
[2015.04.11-04.36.26:661][460]LogSynthBenchmark:Display:          ... 0.787 GigaPix/s, Confidence=89% 'DepTexHeavy' (likely to be very inaccurate)
[2015.04.11-04.36.26:661][460]LogSynthBenchmark:Display:          ... 1.921 GigaPix/s, Confidence=89% 'FillOnly' (likely to be very inaccurate)
[2015.04.11-04.36.26:661][460]LogSynthBenchmark:Display:          ... 0.208 GigaPix/s, Confidence=100% 'Bandwidth' (likely to be very inaccurate)
[2015.04.11-04.36.26:727][460]LogSynthBenchmark:Display:   GPU second test: 0.05s
[2015.04.11-04.36.26:727][460]LogSynthBenchmark:Display:          ... 2.209 GigaPix/s, Confidence=100% 'ALUHeavyNoise' (likely to be inaccurate)
[2015.04.11-04.36.26:727][460]LogSynthBenchmark:Display:          ... 1.907 GigaPix/s, Confidence=100% 'TexHeavy' (likely to be inaccurate)
[2015.04.11-04.36.26:727][460]LogSynthBenchmark:Display:          ... 1.241 GigaPix/s, Confidence=89% 'DepTexHeavy' (likely to be inaccurate)
[2015.04.11-04.36.26:727][460]LogSynthBenchmark:Display:          ... 6.095 GigaPix/s, Confidence=100% 'FillOnly' (likely to be inaccurate)
[2015.04.11-04.36.26:727][460]LogSynthBenchmark:Display:          ... 0.219 GigaPix/s, Confidence=89% 'Bandwidth' (likely to be inaccurate)
[2015.04.11-04.36.27:246][460]LogSynthBenchmark:Display:   GPU third test: 0.49s
[2015.04.11-04.36.27:246][460]LogSynthBenchmark:Display:          ... 2.457 GigaPix/s, Confidence=100% 'ALUHeavyNoise'
[2015.04.11-04.36.27:246][460]LogSynthBenchmark:Display:          ... 2.084 GigaPix/s, Confidence=100% 'TexHeavy'
[2015.04.11-04.36.27:246][460]LogSynthBenchmark:Display:          ... 1.468 GigaPix/s, Confidence=100% 'DepTexHeavy'
[2015.04.11-04.36.27:246][460]LogSynthBenchmark:Display:          ... 7.692 GigaPix/s, Confidence=100% 'FillOnly'
[2015.04.11-04.36.27:246][460]LogSynthBenchmark:Display:          ... 0.213 GigaPix/s, Confidence=89% 'Bandwidth'
[2015.04.11-04.36.27:246][460]LogSynthBenchmark:Display: 
[2015.04.11-04.36.27:246][460]LogSynthBenchmark:Display:   GPU Perf Index 0: 53.4
[2015.04.11-04.36.27:246][460]LogSynthBenchmark:Display:   GPU Perf Index 1: 28.0
[2015.04.11-04.36.27:246][460]LogSynthBenchmark:Display:   GPU Perf Index 2: 38.2
[2015.04.11-04.36.27:246][460]LogSynthBenchmark:Display:   GPU Perf Index 3: 30.2
[2015.04.11-04.36.27:246][460]LogSynthBenchmark:Display:   GPU Perf Index 4: 19.9
[2015.04.11-04.36.27:246][460]LogSynthBenchmark:Display:   CPUIndex: 111.8
[2015.04.11-04.36.27:246][460]LogSynthBenchmark:Display:   GPUIndex: 53.4
[2015.04.11-04.36.27:246][460]LogSynthBenchmark:Display: 
[2015.04.11-04.36.27:246][460]LogSynthBenchmark:Display:          ... Total Time: 0.672403 sec
[2015.04.11-04.36.27:246][460]LogConsoleManager:Warning: Console variable 'r.Streaming.PoolSize' wasn't set (Priority Code < Scalability)
[2015.04.11-04.36.27:246][460]LogConsoleManager:Warning: Console variable 'r.MaterialQualityLevel' wasn't set (Priority Console < Scalability)
[2015.04.11-04.36.27:251][460]LogConsoleManager:Warning: Console variable 'r.Streaming.PoolSize' wasn't set (Priority Code < Scalability)
[2015.04.11-04.36.27:251][460]LogConsoleManager:Warning: Console variable 'r.MaterialQualityLevel' wasn't set (Priority Console < Scalability)
[2015.04.11-04.36.27:310][461]LogRenderer:Warning: Reallocating scene render targets to support 1912x1448 (Frame:113885).
[2015.04.11-04.36.47:898][836]LogEditorViewport: Clicking on Actor (LMB): BP_Sky_Sphere_C (BP_Sky_Sphere)
[2015.04.11-04.36.50:666][ 29]LogContentBrowser:Verbose: The content browser source was changed by the sources view to '/Game/StarterContent/Materials'
[2015.04.11-04.37.15:818][547]LogMaterial: Missing cached shader map for material M_Metal_Chrome, compiling. 
[2015.04.11-04.37.31:651][355]LogTexture:Display: Building textures: T_Water_M (AutoDXT)
[2015.04.11-04.37.32:944][355]LogMaterial: Missing cached shader map for material M_Water_Ocean, compiling. 
[2015.04.11-04.37.45:143][  2]LogEditorViewport: Clicking on Actor (LMB): StaticMeshActor (SM_MatPreviewMesh_02)
[2015.04.11-04.38.00:460][153]LogEditorViewport: Clicking on Actor (LMB): BP_Sky_Sphere_C (BP_Sky_Sphere)
[2015.04.11-04.38.12:347][774]LogTexture:Display: Building textures: T_Tech_Panel_M (AutoDXT)
[2015.04.11-04.38.13:940][774]LogTexture:Display: Building textures: T_Tech_Panel_N (BC5)
[2015.04.11-04.38.14:468][774]LogMaterial: Missing cached shader map for material M_Tech_Panel, compiling. 
[2015.04.11-04.38.33:493][798]LogTexture:Display: Building textures: T_Ground_Grass_D (AutoDXT)
[2015.04.11-04.38.39:635][798]LogTexture:Display: Building textures: T_Ground_Grass_N (BC5)
[2015.04.11-04.38.40:320][798]LogMaterial: Missing cached shader map for material M_Ground_Grass, compiling. 
[2015.04.11-04.39.58:838][903]LogEditorViewport: Clicking on Actor (LMB): BP_Sky_Sphere_C (BP_Sky_Sphere)
[2015.04.11-04.40.05:569][428]LogSavePackage: Save=286.158722ms
[2015.04.11-04.40.05:570][428]LogSavePackage: Moving '../../../../../Tyler/Documents/GitHub/Games/Sandbox/OpenWorlds/OpenWorld1/Saved/Minimal_DefaultFB9289704B859459BE937F9F60987B9D.tmp' to '../../../../../Tyler/Documents/GitHub/Games/Sandbox/OpenWorlds/OpenWorld1/Content/StarterContent/Maps/Minimal_Default.umap'
[2015.04.11-04.40.11:117][689]LogSavePackage: Save=29.752798ms
[2015.04.11-04.40.11:117][689]LogSavePackage: Moving '../../../../../Tyler/Documents/GitHub/Games/Sandbox/OpenWorlds/OpenWorld1/Saved/P_SparksF10CEB984F677510E786A3846B9791B1.tmp' to '../../../../../Tyler/Documents/GitHub/Games/Sandbox/OpenWorlds/OpenWorld1/Content/StarterContent/Particles/P_Sparks.uasset'
[2015.04.11-04.40.11:723][690]Cmd: QUIT_EDITOR
[2015.04.11-04.40.12:022][690]LogExit: Preparing to exit.
[2015.04.11-04.40.12:588][690]LogExit: Editor shut down
[2015.04.11-04.40.12:589][690]LogExit: Transaction tracking system shut down
[2015.04.11-04.40.12:589][690]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x0000000FF4048680
[2015.04.11-04.40.12:591][690]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x0000000FF7847420
[2015.04.11-04.40.12:591][690]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x0000000F8688AFC0
[2015.04.11-04.40.12:591][690]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x0000000F88CA8EA0
[2015.04.11-04.40.12:656][690]LogExit: Object subsystem successfully closed.
[2015.04.11-04.40.12:722][690]LogModuleManager: Shutting down and abandoning module SynthBenchmark (181)
[2015.04.11-04.40.12:722][690]LogModuleManager: Shutting down and abandoning module DistCurveEditor (180)
[2015.04.11-04.40.12:722][690]LogModuleManager: Shutting down and abandoning module Cascade (179)
[2015.04.11-04.40.12:722][690]LogModuleManager: Shutting down and abandoning module StaticMeshEditor (178)
[2015.04.11-04.40.12:722][690]LogModuleManager: Shutting down and abandoning module CrashTracker (177)
[2015.04.11-04.40.12:722][690]LogModuleManager: Shutting down and abandoning module SuperSearch (176)
[2015.04.11-04.40.12:722][690]LogModuleManager: Shutting down and abandoning module SceneOutliner (175)
[2015.04.11-04.40.12:722][690]LogModuleManager: Shutting down and abandoning module EditorWidgets (174)
[2015.04.11-04.40.12:722][690]LogModuleManager: Shutting down and abandoning module CollectionManager (173)
[2015.04.11-04.40.12:756][690]LogModuleManager: Shutting down and abandoning module StatsViewer (172)
[2015.04.11-04.40.12:756][690]LogModuleManager: Shutting down and abandoning module FoliageEdit (171)
[2015.04.11-04.40.12:756][690]LogModuleManager: Shutting down and abandoning module LandscapeEditor (170)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module MeshPaint (169)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module ActorPickerMode (168)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module GeometryMode (167)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module TextureAlignMode (166)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module BspMode (165)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module PlacementMode (164)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module AutomationWorker (163)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module CharacterAI (162)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module SmartSnapping (161)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module ViewportSnapping (160)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module LogVisualizer (159)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module GameProjectGeneration (158)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module IntroTutorials (157)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module EditorLiveStreaming (156)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module HardwareTargeting (155)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module DeviceProfileEditor (154)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module UndoHistory (153)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module GameplayTagsEditor (152)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module UserFeedback (151)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module XmlParser (150)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module Blutility (149)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module IOSPlatformEditor (148)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module IOSRuntimeSettings (147)
[2015.04.11-04.40.12:757][690]LogModuleManager: Shutting down and abandoning module AndroidDeviceDetection (146)
[2015.04.11-04.40.12:791][690]LogModuleManager: Shutting down and abandoning module AndroidPlatformEditor (145)
[2015.04.11-04.40.12:791][690]LogModuleManager: Shutting down and abandoning module AndroidRuntimeSettings (144)
[2015.04.11-04.40.12:791][690]LogModuleManager: Shutting down and abandoning module ProjectTargetPlatformEditor (143)
[2015.04.11-04.40.12:791][690]LogModuleManager: Shutting down and abandoning module ProjectSettingsViewer (142)
[2015.04.11-04.40.12:791][690]LogModuleManager: Shutting down and abandoning module InputBindingEditor (141)
[2015.04.11-04.40.12:791][690]LogModuleManager: Shutting down and abandoning module EditorSettingsViewer (140)
[2015.04.11-04.40.12:791][690]LogModuleManager: Shutting down and abandoning module SettingsEditor (139)
[2015.04.11-04.40.12:791][690]LogModuleManager: Shutting down and abandoning module ProjectLauncher (138)
[2015.04.11-04.40.12:791][690]LogModuleManager: Shutting down and abandoning module SessionFrontend (137)
[2015.04.11-04.40.12:791][690]LogModuleManager: Shutting down and abandoning module ProfilerClient (136)
[2015.04.11-04.40.12:791][690]LogModuleManager: Shutting down and abandoning module TargetDeviceServices (135)
[2015.04.11-04.40.12:791][690]LogModuleManager: Shutting down and abandoning module DeviceManager (134)
[2015.04.11-04.40.12:791][690]LogModuleManager: Shutting down and abandoning module AutomationController (133)
[2015.04.11-04.40.12:791][690]LogModuleManager: Shutting down and abandoning module AutomationWindow (132)
[2015.04.11-04.40.12:791][690]LogModuleManager: Shutting down and abandoning module Layers (131)
[2015.04.11-04.40.12:791][690]LogModuleManager: Shutting down and abandoning module ComponentVisualizers (130)
[2015.04.11-04.40.12:791][690]LogModuleManager: Shutting down and abandoning module DetailCustomizations (129)
[2015.04.11-04.40.12:791][690]LogModuleManager: Shutting down and abandoning module PackagesDialog (128)
[2015.04.11-04.40.12:792][690]LogModuleManager: Shutting down and abandoning module AssetRegistry (127)
[2015.04.11-04.40.12:818][690]LogModuleManager: Shutting down and abandoning module Persona (126)
[2015.04.11-04.40.12:818][690]LogModuleManager: Shutting down and abandoning module SlateReflector (125)
[2015.04.11-04.40.12:818][690]LogModuleManager: Shutting down and abandoning module LevelEditor (124)
[2015.04.11-04.40.12:819][690]LogModuleManager: Shutting down and abandoning module Kismet (123)
[2015.04.11-04.40.12:819][690]LogModuleManager: Shutting down and abandoning module GraphEditor (122)
[2015.04.11-04.40.12:820][690]LogModuleManager: Shutting down and abandoning module ClassViewer (121)
[2015.04.11-04.40.12:820][690]LogModuleManager: Shutting down and abandoning module Toolbox (120)
[2015.04.11-04.40.12:820][690]LogModuleManager: Shutting down and abandoning module ModuleUI (119)
[2015.04.11-04.40.12:820][690]LogModuleManager: Shutting down and abandoning module MovieSceneTools (118)
[2015.04.11-04.40.12:820][690]LogModuleManager: Shutting down and abandoning module OutputLog (117)
[2015.04.11-04.40.12:820][690]LogModuleManager: Shutting down and abandoning module GammaUI (116)
[2015.04.11-04.40.12:820][690]LogModuleManager: Shutting down and abandoning module Documentation (115)
[2015.04.11-04.40.12:820][690]LogModuleManager: Shutting down and abandoning module GameLiveStreaming (114)
[2015.04.11-04.40.12:820][690]LogModuleManager: Shutting down and abandoning module StreamingPauseRendering (113)
[2015.04.11-04.40.12:820][690]LogModuleManager: Shutting down and abandoning module HTTP (112)
[2015.04.11-04.40.12:820][690]LogModuleManager: Shutting down and abandoning module AnalyticsET (111)
[2015.04.11-04.40.12:820][690]LogModuleManager: Shutting down and abandoning module Analytics (110)
[2015.04.11-04.40.12:820][690]LogModuleManager: Shutting down and abandoning module AITestSuite (109)
[2015.04.11-04.40.12:820][690]LogModuleManager: Shutting down and abandoning module GameplayDebugger (108)
[2015.04.11-04.40.12:820][690]LogModuleManager: Shutting down and abandoning module AIModule (107)
[2015.04.11-04.40.12:820][690]LogModuleManager: Shutting down and abandoning module ProfilerService (106)
[2015.04.11-04.40.13:008][690]LogModuleManager: Shutting down and abandoning module TaskGraph (105)
[2015.04.11-04.40.13:008][690]LogModuleManager: Shutting down and abandoning module SlateRemote (104)
[2015.04.11-04.40.13:008][690]LogModuleManager: Shutting down and abandoning module ScriptEditorPlugin (103)
[2015.04.11-04.40.13:008][690]LogModuleManager: Shutting down and abandoning module CustomMeshComponent (102)
[2015.04.11-04.40.13:008][690]LogModuleManager: Shutting down and abandoning module CableComponent (101)
[2015.04.11-04.40.13:008][690]LogModuleManager: Shutting down and abandoning module MessagingDebugger (100)
[2015.04.11-04.40.13:008][690]LogModuleManager: Shutting down and abandoning module MediaPlayerEditor (99)
[2015.04.11-04.40.13:008][690]LogModuleManager: Shutting down and abandoning module SpeedTreeImporter (98)
[2015.04.11-04.40.13:008][690]LogModuleManager: Shutting down and abandoning module PluginsEditor (97)
[2015.04.11-04.40.13:008][690]LogModuleManager: Shutting down and abandoning module MainFrame (96)
[2015.04.11-04.40.13:008][690]LogModuleManager: Shutting down and abandoning module EpicSurvey (95)
[2015.04.11-04.40.13:008][690]LogModuleManager: Shutting down and abandoning module DesktopPlatform (94)
[2015.04.11-04.40.13:008][690]LogModuleManager: Shutting down and abandoning module DirectoryWatcher (93)
[2015.04.11-04.40.13:009][690]LogModuleManager: Shutting down and abandoning module HotReload (92)
[2015.04.11-04.40.13:009][690]LogModuleManager: Shutting down and abandoning module VisualStudioSourceCodeAccess (91)
[2015.04.11-04.40.13:009][690]LogModuleManager: Shutting down and abandoning module UObjectPlugin (90)
[2015.04.11-04.40.13:009][690]LogModuleManager: Shutting down and abandoning module SubversionSourceControl (89)
[2015.04.11-04.40.13:009][690]LogModuleManager: Shutting down and abandoning module PerforceSourceControl (88)
[2015.04.11-04.40.13:009][690]LogModuleManager: Shutting down and abandoning module SourceControl (87)
[2015.04.11-04.40.13:009][690]LogModuleManager: Shutting down and abandoning module GitSourceControl (86)
[2015.04.11-04.40.13:009][690]LogModuleManager: Shutting down and abandoning module BlankPlugin (85)
[2015.04.11-04.40.13:009][690]LogModuleManager: Shutting down and abandoning module PaperTiledImporter (84)
[2015.04.11-04.40.13:009][690]LogModuleManager: Shutting down and abandoning module PaperJsonImporter (83)
[2015.04.11-04.40.13:009][690]LogModuleManager: Shutting down and abandoning module ContentBrowser (82)
[2015.04.11-04.40.13:010][690]LogModuleManager: Shutting down and abandoning module Paper2DEditor (81)
[2015.04.11-04.40.13:010][690]LogModuleManager: Shutting down and abandoning module ScriptPlugin (80)
[2015.04.11-04.40.13:010][690]LogModuleManager: Shutting down and abandoning module UdpMessaging (79)
[2015.04.11-04.40.13:111][690]LogModuleManager: Shutting down and abandoning module Paper2D (78)
[2015.04.11-04.40.13:111][690]LogModuleManager: Shutting down and abandoning module WindowsMoviePlayer (77)
